GEO/TIME;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
NL412;10173.25;11221.66;11647.9;11994.59;12206.85;12634.37;13210.47;14257.03;14772.65;14475.74;14669.65;15115.96;14888.5;15088.31;15542.79;16068.9;16593.07;17431.45;:
NL413;17335.96;18333.31;18910.24;19299.59;19910.19;21182.46;21902.54;22432.24;23623.71;24051.27;23441.38;23821.03;24696.56;24076.54;24672.15;25473.73;26421.04;27573.67;:
NL414;21213.03;21856.66;21904.36;22138.62;23702.5;24433.54;26923.97;28308.98;29177.16;27089.83;29935.87;31172.01;31008.13;31677.8;32912.12;34771.86;35800.46;38233.6;:
NL42;26859.88;28364.84;29453.93;29872.99;31069.84;31613.94;33315.3;35569.73;36377.73;34702.37;35701.33;36658.33;36351.84;36967.41;37430.16;38976.36;40972.2;42599.55;44503.13
NL421;7088.09;7506.86;7789.86;7684.05;8061.74;8168.06;8666.25;9351.9;9533.63;9078.93;9134.58;9409.87;9610.05;9857.46;10024.31;10246.17;10747.39;11334.96;:
NL422;4557.58;4788.49;4910.85;5228.56;5345.75;5560.47;6007.31;6390;6601.93;6710.66;6781.65;6959.18;6845.84;7067.97;7170.69;7250.9;7492.6;7910.71;:
NL423;15215.33;16069.49;16753.22;16959.26;17662.35;17885.42;18641.75;19827.83;20241.06;18912.78;19785.1;20290.39;19895.95;20041.98;20235.16;21479.29;22731.09;23353.88;:
NLZ;2247.61;2774.35;2583.95;2701.5;2864.95;3188.3;3930.02;3806.88;5134.96;3840.23;4142.67;4472.96;5021.83;5271.87;4181.61;3329.81;2165.77;2219.24;2215.6
NLZZ;2247.61;2774.35;2583.95;2701.5;2864.95;3188.3;3930.02;3806.88;5134.96;3840.23;4142.67;4472.96;5021.83;5271.87;4181.61;3329.81;2165.77;2219.24;2215.6
NLZZZ;2247.61;2774.35;2583.95;2701.5;2864.95;3188.3;3930.02;3806.88;5134.96;3840.23;4142.67;4472.96;5021.83;5271.87;4181.61;3329.81;2165.77;2219.24;:
AT;213606.5;220525.1;226735.2;231862.5;242348.3;254075;267824.5;283978;293761.9;288044;295896.6;310128.7;318653;323910.2;333146.1;344269.2;357299.7;370295.8;385711.9
AT1;95990.42;98921.13;101988.43;103719.89;108092.16;112272.47;118383.37;124826.92;129451.59;127954.47;131114.27;136271.77;139149.68;141127.14;144536.29;149210.45;155609.11;159879.39;166443.24
AT11;4797.11;4959.32;5197.97;5335.41;5636.53;5720.65;5903.71;6283;6410;6441.6;6698.37;7012.58;7365.43;7539.32;7737.13;8040.55;8353.78;8771.65;9005.49
AT111;597.26;626.63;627.48;674.62;676.25;669.25;714.72;739.04;722.05;736.18;738.53;784.29;791.16;831.59;866.41;893.64;923.96;996.55;:
AT112;2641.16;2715.76;2849.41;2931.17;3220.87;3277.62;3393.23;3602.28;3683.01;3685.4;3843.03;4028.02;4313.17;4456.48;4531.54;4728.35;4923.69;5165.46;:
AT113;1558.7;1616.93;1721.08;1730.73;1738.28;1773.78;1795.76;1941.67;2003.83;2020.01;2117.93;2200.27;2261.1;2251.25;2340.31;2418.56;2506.13;2610.76;:
AT12;33533.84;34117.68;34826.06;35717.8;37926.01;39188.57;41460.39;44580.08;46347.69;45200.07;46285.86;48511.33;49802.6;50470.13;52049.38;53884.36;55691.14;58167.51;61020.68
AT121;4778.06;4911.2;4888.71;5032.22;5283.26;5464.2;5858.9;6318.83;6516.35;6275.51;6354.92;6730.95;6981.08;7053.38;7230.51;7500.1;7802.1;8316.53;:
AT122;4713.07;4887.7;4977.23;5118.37;5319.15;5573.3;5800.65;6287.48;6450.3;6195.83;6444.71;6698.41;6933.88;7042.16;7354.93;7519.16;7645.11;8006.02;:
AT123;3647.42;3809.01;3918.37;4103.64;4202.16;4453.02;4677.04;5022.15;5223.38;5222.86;5396.41;5606.7;5742.65;5839.1;5918.01;6305.96;6537.26;6822.27;:
AT124;3946.61;4076.44;4187.28;4284.88;4506.08;4556.5;4690.48;4954.96;5211.07;5039.94;5219.07;5465.32;5584.19;5698.82;5864.21;6014.43;6279.35;6471.4;:
AT125;1721.18;1754.56;1774.86;1831.42;1912.11;1894.13;2000.76;2181.3;2254.58;2220.89;2253.74;2398.86;2347.63;2464.48;2514.04;2636.08;2794.31;2867.46;:
AT126;4840.81;5049.95;5191.25;5342.12;5835.03;5970.35;6457.11;6941.42;7601.1;7379.79;7561.48;8153.66;8429.67;8633.52;8729.07;8606.79;8813.52;9083.28;:
AT127;9886.69;9629.94;9888.35;10005.15;10868.21;11275.95;11976.58;12872.82;13092.03;12866.37;13055.53;13455.17;13783.48;13738.67;14438.61;15302.95;15819.49;16600.55;:
AT13;57659.47;59843.02;61964.41;62665.57;64529.62;67364.38;71019.27;73964.96;76693.89;76312.79;78130.05;80747.86;81981.66;83117.69;84749.78;87284.43;91564.19;92939.11;96417.06
AT130;57659.47;59843.02;61964.41;62665.57;64529.62;67364.38;71019.27;73964.96;76693.89;76312.79;78130.05;80747.86;81981.66;83117.69;84749.78;87284.43;91564.19;92939.11;:
AT2;39507.54;40668.19;41513.16;42629.55;44907.19;47087.92;49351.42;52903.3;54364.11;52793.08;54158.24;57015.06;58727.86;59211.38;61130.4;62439.56;64606.7;67477.23;70486.13
AT21;12378.81;12584.04;12971.95;13289.85;13873.76;14568.19;15230.9;16364.25;16762.73;16157.87;16582.05;17548.27;17771.87;17907.85;18419.82;18717.18;19120.63;19880.53;20882.62
AT211;7308.28;7406.52;7586.86;7715.03;8104.89;8582.09;8861.16;9544.88;9801.95;9434.59;9824.2;10398.81;10448.03;10465.04;10760.03;10933.4;11146.97;11652.56;:
AT212;2366.62;2404.69;2437.07;2495.97;2576.03;2660.11;2867.84;3040.16;3095.29;3083.89;2990.02;3159.59;3201.72;3262.4;3299.74;3251.65;3351.6;3490.72;:
AT213;2703.91;2772.83;2946.9;3079.97;3192.84;3324.86;3501.9;3779.21;3865.48;3639.39;3766.71;3989.88;4123.24;4179.28;4360.05;4532.13;4622.05;4737.25;:
AT22;27128.73;28084.14;28541.21;29339.7;31033.43;32520.85;34120.52;36539.05;37601.39;36635.21;37576.18;39466.78;40955.99;41303.53;42710.58;43721.26;45486.07;47596.7;49603.5
AT221;11877.92;12206.95;12505.83;13054.91;13828.9;14574.94;15173.76;16026.08;16599.29;16353.14;16506.85;17498.9;18252.86;18417.35;19018.35;19549.16;20617.58;21541.82;:
AT222;1659.55;1698.61;1758.05;1777.72;1918.84;1993.12;2083.66;2214.9;2330.71;2290.47;2321.08;2379.79;2515.08;2581.19;2661.99;2729.15;2899.72;2971.71;:
AT223;3761.72;3945.52;3875.79;3901.15;4059.74;4536.25;4841.71;5248.34;5264.8;5005.15;4978.88;5329.56;5524.63;5486.71;5740.92;5925.86;5831.95;6166.5;:
AT224;4479.99;4716.5;4777.78;4815.18;5097.1;5208.87;5538.51;6098.24;6263.35;6249.7;6602.97;6718.61;7005.81;7056.75;7357.17;7483.28;7657.45;8180.89;:
AT225;3201.44;3313.3;3388.37;3568.87;3795.07;3879.38;4002.65;4341.33;4439.76;4205;4492.89;4782.02;4829;4941.3;5103.17;5197.04;5466.4;5625.06;:
AT226;2148.11;2203.27;2235.38;2219.64;2333.79;2328.3;2480.23;2610.17;2702.37;2532.87;2674.63;2757.91;2828.62;2820.23;2828.99;2837.91;3014.09;3110.71;:
AT3;78002.09;80829.48;83127.16;85409.01;89243.54;94604.38;99981.05;106139.16;109828.65;107173;110496.14;116711.72;120639.47;123447.11;127355;132489.12;136953.82;142804.66;148644.88
AT31;35248.29;36472.01;37245.2;38414.03;39963.73;42531.42;44733.76;47409.73;49712.78;48055.03;49592.39;52574.13;53978.66;55424.89;57136.86;58650.83;60682.1;63239.94;65849.65
AT311;5089.58;5241.3;5413.1;5575.94;5913.53;6307.78;6653.16;7193.37;7490.28;7301.23;7616.48;8305.14;8652.18;9066.71;9514.78;9539.67;9928.11;10586.51;:
AT312;18094.78;18822.35;19084.24;19907.36;20489.33;21629.58;22732.08;23881.23;25441.86;24432.08;25335.5;26368.41;26730.85;27240.54;27806.82;28985.67;29606.03;30857.14;:
AT313;2916.81;3017.89;3057.83;3097.87;3294.89;3404.72;3616.16;3895.66;4099.45;4200.51;4137.1;4473.46;4779.55;4985.06;5168.18;5290.1;5588.62;5836.93;:
AT314;3946.61;4101.06;4191.77;4289.36;4539.73;4887.18;5175.55;5381.59;5548.02;5162.26;5516.5;5754.8;6089.91;6207.2;6440.32;6493.21;6706.57;6828.99;:
AT315;5200.51;5288.3;5498.26;5543.5;5727.37;6301.03;6556.81;7057.88;7133.17;6960.07;6987.94;7673.44;7726.17;7925.38;8207.88;8342.17;8852.77;9131.48;:
AT32;15240.72;15682.5;16163.12;16542.11;17460.23;18295.72;19451.99;20895.93;21340.18;20852.16;21867.34;22947.4;23886.5;23965.79;24504.84;25603.96;26830.78;27811.45;29044.3
AT321;415.73;412.9;439.23;443.03;434.01;463.41;487.31;515.09;537.34;556.63;575.78;590.18;621.46;634.08;645.6;662.66;688.49;718.55;:
AT322;3952.21;4026.09;4144.71;4273.7;4382.72;4692.6;4968.3;5356.96;5514.44;5429.35;5595.07;5880.47;6050.57;6227.4;6351.78;6576.19;7020.54;7281.87;:
AT323;10872.78;11244.62;11580.3;11825.38;12643.5;13139.72;13996.38;15025.01;15289.52;14866.19;15697.62;16475.63;17214.46;17104.31;17507.46;18365.11;19121.75;19811.03;:
AT33;17974.88;18700.38;19341.96;19990.15;20794.37;22166.1;23576.75;24818.47;25318.72;25155.92;25591.4;26948.49;28190.68;28939.63;29853.47;31193.43;32375.67;33566.54;34673.44
AT331;847.14;925.4;931.13;954.31;980.17;1089.91;1181.86;1236.22;1253.79;1219.86;1089.83;1304.9;1377.79;1364.66;1415.62;1489.03;1492.47;1526.77;:
AT332;8037.77;8272.61;8464.21;8646.96;8954.97;9532.54;10003.82;10520.19;10779.24;10607.32;10815.26;11343.54;11789.85;12084.46;12361.7;12875.42;13287.56;13784.66;:
AT333;907.65;932.11;940.09;957.67;1012.69;1103.41;1171.78;1191.43;1229.16;1245.68;1280.64;1310.51;1365.42;1428.63;1498.56;1551.82;1601.24;1653.44;:
AT334;2319.56;2410.28;2558.09;2732.03;2878.82;2984.05;3147.9;3316.74;3472.55;3520.44;3534.38;3763.23;3927.7;4082.77;4235.64;4492.89;4697.18;4849.35;:
AT335;5862.76;6158.86;6448.44;6699.18;6968.84;7455.06;8072.51;8553.88;8583.98;8562.62;8871.3;9227.43;9728.79;9979.11;10343.08;10784.27;11297.23;11752.33;:
AT34;9538.2;9974.58;10375.77;10463.84;11024.09;11611.14;12218.55;13015.03;13458.09;13109.9;13443.88;14241.7;14583.63;15116.8;15860.95;17040.9;17065.26;18186.74;19077.5
AT341;2248.96;2447.21;2565.93;2605.61;2856.39;3072.91;3290.17;3354.82;3547.55;3601.24;3643.25;3735.18;3818.69;3933.51;4116.83;4303.39;4312.57;4404.32;:
AT342;7289.23;7528.49;7808.72;7857.11;8167.7;8538.23;8928.38;9660.21;9910.54;9508.66;9800.63;10506.52;10764.94;11183.29;11744.12;12737.51;12752.69;13782.42;:
ATZ;105.33;106.3;107.57;104.05;106.54;110.23;108.66;108.62;116.42;124.57;129.07;130.15;134.86;124.57;124.41;131.19;131.19;133.4;137.65
ATZZ;105.33;106.3;107.57;104.05;106.54;110.23;108.66;108.62;116.42;124.57;129.07;130.15;134.86;124.57;124.41;131.19;131.19;133.4;137.65
ATZZZ;105.33;106.3;107.57;104.05;106.54;110.23;108.66;108.62;116.42;124.57;129.07;130.15;134.86;124.57;124.41;131.19;131.19;133.4;:
PL;186375.93;212405.71;210145.95;192274.3;206119.55;246200.1;274600.22;313872.4;366180.63;317081.29;361803.89;380241.71;389376.78;394733.77;411163.16;430258.12;426555.74;467312.9;496360.91
PL2;38769.8;43979.95;44056.44;40371.89;43912.33;51274.24;56935.05;64565.09;76124.81;65403.01;74094.51;78367.02;79415.32;79678.19;83074.22;87239.48;86441.51;94981.34;101425.34
PL21;14055.42;15711.22;15757.22;14605.02;15571.63;18660.53;21227.2;24007.08;28278.15;24272.32;27435.58;29281.25;29887.18;30521.54;32023.58;33972.57;33943.26;37601.59;40426.69
PL213;5700.9;6120.2;6174.15;5779.72;6342.83;7533.29;8773.5;9995.66;11411.81;9763.56;11093.06;11672.07;11922.51;12482.18;13132.07;13911.05;14042.2;15618.29;:
PL214;1907.42;2415.3;2374.02;2219.16;2293.09;2805.57;3219.22;3671.15;4617.12;3932.55;4441.89;4866.22;5047.73;5198.92;5484.27;5959.49;6076.8;6776.4;:
PL217;1496.08;1677.5;1693.88;1533.36;1672.74;1973.35;2237.23;2470.45;2929.93;2502.94;2893.35;3207.42;3261.13;3157.24;3226.69;3387.45;3285.53;3613.69;:
PL218;1620.07;1848.16;1826.14;1653.34;1761.15;2151.84;2371.66;2684.24;3285.75;2826.49;3070.34;3286.12;3336.11;3359.05;3615.58;3763.24;3641.77;4026.95;:
PL219;975.36;1101.79;1099.57;1011.66;1054.39;1279.45;1413.68;1590.74;1898.66;1660.91;1853.87;1894.35;1958.14;1971.9;2054.38;2168.24;2175.83;2403.33;:
PL21A;2355.6;2548.27;2589.46;2407.77;2447.43;2917.31;3211.61;3594.84;4134.55;3585.87;4083.07;4355.35;4361.57;4352.25;4510.58;4783.38;4721.38;5162.67;:
PL22;24714.1;28268.74;28298.92;25766.87;28340.46;32613.71;35707.85;40557.7;47846.66;41130.69;46658.93;49085.77;49528.41;49156.65;51050.64;53266.91;52498.25;57380.03;60998.65
PL224;2359.25;2865.69;2697.04;2457.56;2729.38;3210.09;3384.99;3897.66;4419.99;3690.08;4182.95;4423;4503.44;4560.49;4746.39;4977.33;4978.25;5467.87;:
PL225;3462.82;3918.15;3786.61;3458.91;3683.13;4291.24;4716.96;5284.6;6251.52;5542.53;6178.24;6482.77;6714.3;6772.04;7227.65;7842.46;7841.9;8436.39;:
PL227;2742.2;3239.19;3110;2864.19;3486.58;3961.41;4093.73;4529.06;5839.66;4823.69;5862.1;6302.44;6187.01;5917.05;6015.99;6247.73;6036.06;6842.46;:
PL228;1810.98;2136.78;2182.38;1935.86;2016.63;2425.95;2643.15;2928.02;3393.27;2941.1;3284.89;3388.84;3386.55;3394.2;3506.16;3673.26;3532.28;3912.46;:
PL229;2721.96;3021.34;2957.45;2679.97;2946.15;3385.47;3928.26;4542.99;5302.36;4664.91;5358.44;5560.44;5838.8;5824.73;6201.41;6402.35;6461.84;6848.08;:
PL22A;5551.6;6211.2;6669.12;5785.66;6098.59;7129.06;7729.12;8916.99;10417.36;9101.89;9923.83;10489.07;10490.05;10704.57;10940.52;11260.35;10817.9;11894.94;:
PL22B;3621.4;3876.18;3983.25;3679.76;4357.92;4724.32;5592.35;6220.34;6913.3;5497.83;6392.23;6674.69;6748.55;6614.24;7029.57;7276.49;7291.85;7824.12;:
PL22C;2443.88;3000.51;2913.07;2905.47;3021.82;3486.17;3619.28;4238.04;5309.2;4868.39;5475.96;5763.96;5659.44;5369.33;5382.94;5587.21;5538.16;6153.43;:
PL4;29972.72;33975.61;33006.98;30131.14;32509.82;39173.91;43299.62;49127.96;57401.2;49916.57;55898.12;58396.81;60139.02;61470.57;64360.85;67925.21;67495;73759.84;77678.5
PL41;17395.94;19848.75;19208.47;17846.94;19424.58;23395.04;25829.06;29404.34;34442.02;30463.26;33950.17;35765.67;36982.32;38071.01;39797.77;42195.39;42119.87;46250.36;48617.4
PL411;1659.15;1915.88;1805.28;1647.66;1797.61;2156.94;2286.43;2629.74;3006.18;2690.57;2951.68;3054.71;3115.21;3209.57;3308.08;3561.74;3497.77;3775.24;:
PL414;2501.8;2938;2871.92;2707.32;2826.03;3398.48;3627.48;4078.75;4732.79;4308.61;4737.83;5049.85;5165.32;5174.23;5340.09;5582.36;5579.68;6207.19;:
PL415;5578.31;6241.84;6156.81;5560.67;6092.1;7376.29;8011.74;9247.38;10649.35;9273.16;10305.7;10577.16;10943.71;11302.47;11642.02;12030.24;11934.88;13099.94;:
PL416;2564.22;2996.52;2861.34;2621.92;2885.72;3483.34;3877.6;4306.18;5111.09;4547.18;5089.54;5438.39;5682.37;5823.66;6216.77;6835.51;6686.53;7347.2;:
PL417;2182.68;2465.24;2396.65;2286.24;2516.1;2983.22;3375.62;3813.48;4459.74;3901.11;4445.02;4693.63;4879.96;5051.05;5282.42;5567.81;5539.98;6096.72;:
PL418;2909.77;3291.27;3115.88;3023.38;3306.77;3996.77;4650.48;5328.82;6482.87;5742.64;6420.4;6951.94;7196.28;7510.03;8008.12;8617.73;8881.04;9723.78;:
PL42;8186.67;9157.47;8921.45;7892.84;8255.32;9896.73;10959.48;12320.45;14554.52;12277.93;13828.2;14257.61;14583.25;14685.14;15383.19;16214.24;15899.16;17298.61;18263.13
PL424;2978.94;3290.05;3201.12;2783.17;2808.05;3443.46;3828.39;4218.05;4957.29;4146.7;4609.78;4791.11;4873.76;4906.14;5166;5463.29;5302.31;5792.06;:
PL426;1528.41;1758.39;1736.79;1573.1;1684.98;1991.74;2278.53;2465.6;2981.74;2565.31;2918.96;2918.85;2985.48;3037.02;3141.8;3321.72;3244.28;3542.27;:
PL427;1537.69;1695.58;1642.44;1447.96;1549.87;1825.4;2017.87;2312.37;2624.62;2257.61;2531.39;2630.83;2663.17;2694.06;2820.83;2920.89;2895.83;3139.44;:
PL428;2141.35;2413.46;2340.8;2088.61;2212.42;2636.41;2834.39;3324.42;3990.86;3308.57;3768.07;3917.11;4060.57;4048.2;4254.56;4508.34;4456.73;4824.84;:
PL43;4390.11;4969.08;4877.36;4391.36;4829.92;5881.86;6511.08;7403.47;8404.66;7175.38;8119.47;8373.53;8573.45;8714.42;9179.62;9515.31;9475.98;10210.87;10798.24
PL431;1730.01;1954.48;1936.37;1707.78;1829.33;2191.73;2443.12;2776;3215.37;2827.01;3152.01;3155.23;3282.98;3257.34;3447.41;3595.14;3571.98;3819.38;:
PL432;2660.38;3014.91;2941;2683.58;3000.6;3690.41;4067.96;4627.47;5189.29;4348.37;4967.75;5218.3;5290.74;5457.08;5732.48;5920.43;5904;6391.49;:
PL5;18964.28;21154.9;21158.65;19157.38;20675.26;24897.68;28391.67;33024.31;38459.6;33225.3;38747.18;40960.22;41697.49;41724.99;43498.51;45300.81;44498.59;48581.46;51283.64
PL51;14607.91;16341.78;16407.97;14917.73;15817.12;19265.89;22265.71;25833.12;29903.43;26176.49;30891.78;32770.61;33437.72;33415.52;34802.64;36272.81;35712;39016.83;41149.02
PL514;4521.41;5000.33;5174.81;4606.54;4796.46;5618.5;6455.43;7583.05;9114.98;8101.34;9213.3;9599.06;9958.44;10411.79;11139.95;11692.97;11659.07;13041.36;:
PL515;2571.53;2943.82;2706.44;2467.88;2542.58;3012.64;3300.64;3700.53;4467.23;3859.79;4414.57;4647.51;4954.94;4966.52;5202.11;5148.39;5017.69;5382.55;:
PL516;2856.91;2995.3;3062.39;2802.78;3240.84;4429.28;5571.26;6374.17;6700.53;5845.04;7666.46;8304.21;7886.48;7188.53;7166.48;7329.56;6806.14;7405.51;:
PL517;2650.26;3110.5;3045.34;2814.65;2959.64;3453.64;3897.8;4414.89;5034.84;4371.24;4814.94;5003.74;5022.91;5009.73;5290.24;5500.74;5459.03;5837;:
PL518;2008.08;2292.13;2418.69;2225.87;2277.86;2751.83;3040.57;3760.48;4585.84;3999.34;4782.5;5216.37;5615.21;5838.95;6003.6;6601.69;6770.08;7350.41;:
PL52;4356.37;4812.82;4750.68;4239.65;4858.14;5631.79;6125.96;7190.89;8555.85;7048.82;7855.12;8189.61;8259.5;8309.47;8695.88;9027.73;8786.59;9564.63;10134.62
PL523;1332.16;1487.54;1482.25;1297.03;1331.1;1645.21;1818.72;2137.95;2458.77;2119.35;2342.74;2427.31;2453.33;2452.26;2506.87;2560.73;2531.81;2732.06;:
PL524;3024.21;3325.28;3268.43;2942.63;3527.04;3986.87;4306.94;5052.94;6097.4;4929.47;5512.38;5762.3;5806.17;5857.2;6189.01;6467;6255.05;6832.57;:
PL6;24862.27;28308.26;28181.35;25707.27;27283.57;32477.08;36174.39;41255.41;47495.08;41347.44;46714.7;48828.96;50300.07;50859.12;52602.41;55288.87;55106.33;59973;63751.5
PL61;9032.42;10370.79;10219.71;9257.47;9828.42;11523.27;12867.23;14659.47;17041.96;14421.7;16343.94;16912.19;17220.8;17598.71;18177.61;19060.78;18872.3;20489.14;21813.92
PL613;4307.16;4938.14;4842.09;4372.01;4541.23;5456.13;6126.83;6997.99;8173.31;6911.6;7748.98;8017.02;8263.82;8254.72;8571.64;9040.66;8944.09;9645.14;:
PL616;1322.32;1522.16;1510.47;1356.11;1448.73;1684.25;1858.55;2117.66;2483.86;2131.04;2376.88;2484.19;2593.58;2709.35;2794.69;2908.23;2929.82;3199.36;:
PL617;1319.79;1525.22;1522.82;1410.55;1512.41;1743.94;1931.48;2163.69;2576.07;2221.22;2471.35;2531.42;2512.13;2545.38;2628.41;2668.75;2693.45;2927.06;:
PL618;723.44;819.29;796.53;707.21;786.42;881.44;1003.66;1130.14;1247.63;1059.54;1264.56;1341.51;1330.78;1424.72;1532.63;1572.64;1540.93;1777.69;:
PL619;1359.71;1565.97;1547.8;1411.58;1539.88;1757.51;1946.41;2250.3;2561.08;2098.56;2482.45;2538.32;2520.49;2664.8;2650.51;2870.51;2764.02;2939.9;:
PL62;5384.02;6008.67;5918.14;5518.36;5834.37;6936.42;7663.23;8675.04;10107.16;8734.68;9900.5;10317.03;10489.24;10618.96;11038.89;11438.68;11379.63;12237.31;12710.24
PL621;1875.93;2111.05;2109.49;1946.44;2061.83;2430.76;2679.76;3082.76;3607.02;3111.58;3509.98;3627.43;3691.33;3664.98;3838.45;4021.84;4008.91;4360.76;:
PL622;2617.08;2888.67;2869.57;2694.68;2829.03;3372.17;3685.77;4138.11;4798.61;4187.5;4727.02;4981.37;5066.34;5221.46;5396.15;5558.92;5502.36;5851.44;:
PL623;891.01;1009.26;939.08;877.5;943.51;1133.49;1298;1454.47;1701.52;1435.6;1663.5;1708.23;1731.57;1732.53;1804.56;1857.91;1868.11;2025.11;:
PL63;10446.11;11928.49;12043.21;10931.45;11620.78;14017.39;15643.64;17920.9;20345.63;18191.05;20470.26;21599.46;22589.76;22641.18;23385.64;24789.14;24854.66;27246.54;29227.34
PL633;5326.1;5900.52;5989.86;5303.18;5827.87;7085.78;7792.09;8722.88;9643.82;8773.66;9917.57;10611.68;11204.79;11012.65;11058.56;11908.21;12045.92;13208.01;:
PL634;1559.62;1874.51;1826.73;1693.07;1750.66;2179.28;2485.29;2883.81;3477.99;3097.29;3518.23;3677.41;3899.55;4090.33;4366.13;4636.57;4609.82;5135.66;:
PL636;1235.44;1479.57;1419.65;1318.7;1353.33;1661.05;1870.85;2136.74;2531.11;2232.14;2436.07;2514.29;2581.99;2587.79;2716.53;2811.25;2733.66;3084.61;:
PL637;713.31;841.36;829.75;765.78;791.42;949.9;1061.95;1249.46;1421.63;1243.54;1374.97;1433.47;1454.31;1456.92;1534.52;1590.96;1629.66;1772.07;:
PL638;1611.64;1832.54;1977.22;1850.72;1897.26;2141.38;2433.45;2927.72;3271.08;2844.42;3223.15;3362.61;3449.39;3493.77;3710.17;3842.17;3835.59;4046.2;:
PL7;16305.02;18655.66;18718.5;17345.62;18407.15;21730.31;24283.59;27819.35;32825.54;27728.25;31476.54;32791.32;33459.57;33581.9;34975.65;36336.65;35735.35;38889.51;41268.34
PL71;11356.52;13025.68;13077.82;12139.97;12865.22;15368.13;17071.38;19459.25;22758.13;19368.84;22169.05;23181.77;23821.82;24084.14;25108;26146.01;25778.33;28036.15;29663.31
PL711;4428.63;5077.54;5037.55;4710.26;4900.85;5737.59;6385.73;7308.99;8658.16;7468.27;8610.61;8768.14;8925.97;9060.07;9453.16;9825.9;9505.3;10442.24;:
PL712;1429.72;1685.47;1697.7;1591.68;1676.74;2051.14;2330.07;2693.03;3123.81;2631.32;2988.1;3106.07;3212.31;3250.63;3444.72;3694.81;3628.8;3888.39;:
PL713;2513.89;2936.16;2880.15;2699.32;2923.68;3564.53;3873.2;4322.83;5100.01;4590.06;5310.07;5679.19;5891.94;5864.18;6053.18;6325.04;6262.57;6713.54;:
PL714;1645.09;1863.18;1888.46;1708.04;1828.08;2190.03;2465.96;2808.4;3197.12;2484.74;2791.76;2993.41;3094.72;3136.85;3277.09;3397.42;3429.02;3784.87;:
PL715;1339.19;1463.03;1573.96;1430.68;1535.89;1824.84;2016.12;2326;2678.39;2194.19;2468.22;2634.97;2696.89;2772.68;2879.85;2902.84;2952.65;3207.11;:
PL72;4948.5;5629.97;5640.68;5205.65;5541.92;6361.9;7212.5;8360.4;10067.73;8359.41;9307.48;9609.27;9638.02;9497.76;9867.38;10190.64;9957.02;10853.36;11604.76
PL721;3205.84;3645.46;3666.4;3390.28;3646.42;4172.43;4731.31;5503.24;6640.57;5499.91;6112.23;6333.1;6403.32;6363.86;6572.24;6809.12;6672.52;7293.97;:
PL722;1742.66;1984.51;1974.58;1815.37;1895.51;2189.75;2480.9;2857.16;3427.16;2859.5;3195.54;3276.45;3234.7;3133.9;3295.15;3381.53;3284.5;3559.12;:
PL8;19453.22;22670.32;22359.03;20439.7;21381.27;25326.81;27859.53;31935.35;37551.16;32006.45;36293.76;38321.11;39081.79;40127.18;41363.28;42764.06;42299.67;46221.74;48756.02
PL81;7679.73;8918.79;8721.58;7982.11;8362.21;9850.05;10808.94;12465.5;14756.86;12373.82;14130.96;14926.99;15364.89;15673.51;16041.57;16431.1;16333.49;17862.2;18470.39
PL811;954.27;1167.66;1087.52;1001.09;1026.92;1205.34;1340.76;1566.21;1807.1;1520.58;1758.55;1878.89;1880.73;1930.84;1965.18;2004.99;2007.96;2202.18;:
PL812;2016.79;2354.63;2284.37;2081.12;2189.2;2603.31;2886.82;3304.43;3810.02;3155.5;3605.87;3705.86;3664.36;3659.61;3710.44;3744.38;3748.93;4102.64;:
PL814;3121.77;3634.13;3599.68;3260.24;3378.45;3942.45;4363.47;5059.91;6086.65;5289.92;6010.64;6244.73;6688.41;6938.69;7204.75;7290.23;7272.39;7952.78;:
PL815;1587.17;1762.37;1750.02;1639.67;1767.64;2098.95;2217.9;2534.65;3053.1;2407.82;2756.19;3097.51;3131.4;3144.36;3161.21;3391.49;3303.96;3604.06;:
PL82;7442.99;8620.98;8580.79;7884.33;8226.35;9752.74;10786.39;12173.28;14445.69;12351.73;13907.59;14738.38;15033.41;15510.34;16095.2;16867.49;16630.83;18037.13;19417.95
PL821;1660;1855.82;1780.88;1632.18;1696.97;2010.12;2265.35;2525.26;2937.1;2501.38;2767.86;2937.9;2957.97;3004.01;3137.76;3193.5;3099.24;3417.89;:
PL822;1257.65;1469.15;1451.39;1306.31;1339.59;1595.42;1758.98;1946.56;2256.75;1858.43;2064.44;2162.21;2157.72;2180.68;2265.93;2322.59;2306.34;2483.84;:
PL823;2306.39;2741.91;2729.66;2465.3;2582.04;3124.37;3402.56;3863.75;4778.74;4233.76;4841.12;5191.51;5454.46;5640.91;5858.61;6287.06;6153.6;6694.28;:
PL824;2218.95;2554.09;2619.15;2480.27;2608.01;3022.82;3359.51;3837.4;4473.1;3757.91;4234.17;4447.03;4463.25;4684.74;4833.17;5064.34;5071.65;5441.12;:
